dt,open_price,high,low,close_price,volume
2015-03-16 15:25:00,124.18,124.34,124.17,124.34,225003
2015-03-16 15:30:00,124.34,124.44,124.34,124.40,369792
2015-03-16 15:35:00,124.40,124.47,124.30,124.41,370662
2015-03-16 15:40:00,124.41,124.46,124.36,124.42,232014
2015-03-16 15:45:00,124.41,124.45,124.33,124.35,215853
2015-03-16 15:50:00,124.35,124.44,124.34,124.43,192765
2015-03-16 15:55:00,124.44,124.50,124.32,124.44,639356
2015-03-16 16:00:00,124.43,124.44,124.30,124.31,203537
2015-03-16 16:05:00,124.32,124.38,124.15,124.19,317431
2015-03-16 16:10:00,124.19,124.22,124.09,124.16,255919
2015-03-16 16:15:00,124.15,124.18,124.05,124.08,205769
2015-03-16 16:20:00,124.07,124.13,124.00,124.03,235451
2015-03-16 16:25:00,124.03,124.11,123.91,124.09,383639
2015-03-16 16:30:00,124.09,124.15,124.07,124.11,174981
2015-03-16 16:35:00,124.11,124.17,124.07,124.14,111558
2015-03-16 16:40:00,124.15,124.23,124.10,124.18,166853
2015-03-16 16:45:00,124.18,124.26,124.08,124.14,263703
2015-03-16 16:50:00,124.13,124.22,124.09,124.11,132207
2015-03-16 16:55:00,124.12,124.21,124.12,124.16,102963
2015-03-16 17:00:00,124.16,124.20,124.11,124.14,98452
2015-03-16 17:05:00,124.15,124.15,123.99,124.00,235228
2015-03-16 17:10:00,124.00,124.10,123.95,124.10,187861
2015-03-16 17:15:00,124.09,124.10,123.97,124.01,200621
2015-03-16 17:20:00,124.02,124.12,124.00,124.12,137441
2015-03-16 17:25:00,124.11,124.14,124.06,124.13,157006
2015-03-16 17:30:00,124.13,124.19,124.10,124.18,165787
2015-03-16 17:35:00,124.18,124.20,124.13,124.13,221442
2015-03-16 17:40:00,124.14,124.21,124.13,124.18,159089
2015-03-16 17:45:00,124.17,124.19,124.08,124.16,194906
2015-03-16 17:50:00,124.16,124.28,124.15,124.25,233058
2015-03-16 17:55:00,124.26,124.27,124.21,124.24,127766
2015-03-16 18:00:00,124.24,124.29,124.18,124.26,169272
2015-03-16 18:05:00,124.28,124.36,124.26,124.27,228153
2015-03-16 18:10:00,124.27,124.34,124.24,124.33,162510
2015-03-16 18:15:00,124.33,124.41,124.27,124.40,237031
2015-03-16 18:20:00,124.40,124.42,124.32,124.38,228644
2015-03-16 18:25:00,124.40,124.44,124.35,124.38,244032
2015-03-16 18:30:00,124.39,124.48,124.39,124.46,276302
2015-03-16 18:35:00,124.46,124.55,124.42,124.54,370946
2015-03-16 18:40:00,124.53,124.53,124.35,124.38,271541
2015-03-16 18:45:00,124.38,124.53,124.36,124.49,257909
2015-03-16 18:50:00,124.48,124.53,124.38,124.45,264976
2015-03-16 18:55:00,124.46,124.50,124.42,124.45,142075
2015-03-16 19:00:00,124.45,124.57,124.43,124.53,274447
2015-03-16 19:05:00,124.53,124.62,124.49,124.60,286816
2015-03-16 19:10:00,124.60,124.65,124.54,124.65,465829
2015-03-16 19:15:00,124.65,124.75,124.62,124.75,445727
2015-03-16 19:20:00,124.75,124.76,124.63,124.69,338720
2015-03-16 19:25:00,124.69,124.69,124.53,124.62,341801
2015-03-16 19:30:00,124.61,124.68,124.60,124.68,330621
2015-03-16 19:35:00,124.69,124.76,124.67,124.75,390217
2015-03-16 19:40:00,124.74,124.75,124.66,124.69,312477
2015-03-16 19:45:00,124.69,124.83,124.69,124.78,552977
2015-03-16 19:50:00,124.79,124.86,124.66,124.84,615758
2015-03-16 19:55:00,124.81,124.85,124.75,124.83,648077
2015-03-16 20:00:00,124.84,124.95,124.81,124.95,4510638
2015-03-17 13:30:00,125.90,125.90,125.75,125.87,566755
2015-03-17 13:35:00,125.84,126.34,125.65,125.94,2350385
2015-03-17 13:40:00,125.95,126.28,125.75,126.24,1357606
2015-03-17 13:45:00,126.25,126.58,126.07,126.44,1568357
2015-03-17 13:50:00,126.45,126.54,125.93,125.96,1255140
2015-03-17 13:55:00,125.97,126.22,125.90,126.20,774612
2015-03-17 14:00:00,126.22,126.54,126.20,126.41,963887
2015-03-17 14:05:00,126.41,126.58,126.24,126.55,992549
2015-03-17 14:10:00,126.54,126.58,126.29,126.40,955820
2015-03-17 14:15:00,126.40,126.72,126.38,126.48,1162682
2015-03-17 14:20:00,126.47,126.67,126.40,126.67,803642
2015-03-17 14:25:00,126.66,126.77,126.61,126.69,747706
2015-03-17 14:30:00,126.69,126.94,126.65,126.93,682140
2015-03-17 14:35:00,126.94,127.19,126.90,127.06,1466693
2015-03-17 14:40:00,127.05,127.08,126.87,126.94,990488
2015-03-17 14:45:00,126.94,126.98,126.81,126.90,672285
2015-03-17 14:50:00,126.90,126.99,126.82,126.90,454915
2015-03-17 14:55:00,126.91,126.92,126.80,126.87,417729
2015-03-17 15:00:00,126.86,127.04,126.83,127.03,697015
2015-03-17 15:05:00,127.01,127.03,126.49,126.58,1093452
2015-03-17 15:10:00,126.58,126.62,126.30,126.54,956685
2015-03-17 15:15:00,126.53,126.60,126.41,126.44,454179
2015-03-17 15:20:00,126.45,126.48,126.18,126.27,797538
2015-03-17 15:25:00,126.26,126.48,126.23,126.44,397727
2015-03-17 15:30:00,126.43,126.49,126.32,126.45,413788
2015-03-17 15:35:00,126.45,126.53,126.33,126.50,459296
2015-03-17 15:40:00,126.49,126.69,126.46,126.59,665032
2015-03-17 15:45:00,126.59,126.68,126.54,126.65,322797
2015-03-17 15:50:00,126.64,126.67,126.57,126.62,261691
2015-03-17 15:55:00,126.62,126.63,126.45,126.57,354186
2015-03-17 16:00:00,126.59,126.88,126.57,126.80,588799
2015-03-17 16:05:00,126.80,126.81,126.63,126.72,353910
2015-03-17 16:10:00,126.72,126.79,126.51,126.59,346064
2015-03-17 16:15:00,126.59,126.74,126.56,126.72,306743
2015-03-17 16:20:00,126.72,126.82,126.63,126.73,320061
2015-03-17 16:25:00,126.73,126.84,126.68,126.69,321890
2015-03-17 16:30:00,126.69,126.85,126.68,126.78,302547
2015-03-17 16:35:00,126.77,126.90,126.72,126.87,343991
2015-03-17 16:40:00,126.87,126.90,126.78,126.82,290772
2015-03-17 16:45:00,126.82,127.05,126.81,126.96,570102
2015-03-17 16:50:00,126.96,127.05,126.91,127.03,294063
2015-03-17 16:55:00,127.02,127.05,126.91,126.94,358225
2015-03-17 17:00:00,126.94,127.02,126.91,127.01,299969
2015-03-17 17:05:00,127.02,127.02,126.86,126.92,288030
2015-03-17 17:10:00,126.92,127.03,126.90,126.97,270528
2015-03-17 17:15:00,126.96,127.08,126.95,127.07,365703
2015-03-17 17:20:00,127.08,127.16,127.05,127.11,446903
2015-03-17 17:25:00,127.11,127.14,127.01,127.13,304522
2015-03-17 17:30:00,127.12,127.22,127.12,127.20,421291
2015-03-17 17:35:00,127.21,127.25,127.15,127.19,479259
2015-03-17 17:40:00,127.19,127.20,127.03,127.10,572165
2015-03-17 17:45:00,127.10,127.22,127.07,127.20,266997
2015-03-17 17:50:00,127.20,127.23,127.08,127.11,319532
2015-03-17 17:55:00,127.11,127.18,127.10,127.12,261918
2015-03-17 18:00:00,127.12,127.30,127.09,127.27,646899
2015-03-17 18:05:00,127.27,127.30,127.22,127.24,287536
2015-03-17 18:10:00,127.24,127.27,127.13,127.19,308818
2015-03-17 18:15:00,127.18,127.32,127.16,127.24,270290
2015-03-17 18:20:00,127.25,127.25,127.14,127.24,323653
2015-03-17 18:25:00,127.24,127.24,127.13,127.13,336454
2015-03-17 18:30:00,127.13,127.17,127.10,127.16,240426
2015-03-17 18:35:00,127.16,127.17,127.00,127.03,356218
2015-03-17 18:40:00,127.03,127.09,126.92,127.02,375489
2015-03-17 18:45:00,127.02,127.07,126.99,127.03,247393
2015-03-17 18:50:00,127.03,127.05,126.97,127.04,257247
2015-03-17 18:55:00,127.02,127.08,126.93,127.08,381649
2015-03-17 19:00:00,127.08,127.18,127.06,127.10,421387
2015-03-17 19:05:00,127.11,127.22,127.09,127.19,404439
2015-03-17 19:10:00,127.18,127.23,127.14,127.22,293291
2015-03-17 19:15:00,127.21,127.26,127.17,127.21,462192
2015-03-17 19:20:00,127.22,127.30,127.20,127.25,405788
2015-03-17 19:25:00,127.23,127.28,127.13,127.17,414273
2015-03-17 19:30:00,127.17,127.21,127.06,127.09,421405
2015-03-17 19:35:00,127.09,127.20,127.06,127.19,346423
2015-03-17 19:40:00,127.19,127.25,127.15,127.19,402652
2015-03-17 19:45:00,127.19,127.20,127.05,127.14,488386
2015-03-17 19:50:00,127.19,127.22,127.15,127.17,319380
2015-03-17 19:55:00,127.15,127.23,127.11,127.20,636812
2015-03-17 20:00:00,127.21,127.22,127.04,127.04,3374497
2015-03-18 13:30:00,127.00,127.28,127.00,127.15,361693
2015-03-18 13:35:00,127.16,127.25,126.61,126.77,1262654
2015-03-18 13:40:00,126.77,126.96,126.70,126.83,804722
2015-03-18 13:45:00,126.81,126.81,126.41,126.61,1081702
2015-03-18 13:50:00,126.61,126.80,126.45,126.57,694756
2015-03-18 13:55:00,126.57,126.67,126.49,126.63,442161
2015-03-18 14:00:00,126.62,127.00,126.60,126.98,982260
2015-03-18 14:05:00,126.96,127.18,126.89,127.08,795867
2015-03-18 14:10:00,127.08,127.44,127.06,127.39,957898
2015-03-18 14:15:00,127.39,127.42,127.15,127.22,684025
2015-03-18 14:20:00,127.21,127.61,127.21,127.55,762841
2015-03-18 14:25:00,127.55,127.85,127.45,127.84,867120
2015-03-18 14:30:00,127.86,127.90,127.65,127.88,789117
2015-03-18 14:35:00,127.89,127.89,127.50,127.53,864035
2015-03-18 14:40:00,127.52,127.74,127.51,127.67,419686
2015-03-18 14:45:00,127.67,127.68,127.40,127.60,617226
2015-03-18 14:50:00,127.62,127.63,127.48,127.61,348456
2015-03-18 14:55:00,127.61,127.68,127.51,127.65,297624
2015-03-18 15:00:00,127.66,127.70,127.59,127.68,279591
2015-03-18 15:05:00,127.69,127.77,127.62,127.67,276989
2015-03-18 15:10:00,127.67,127.78,127.64,127.78,267853
2015-03-18 15:15:00,127.77,127.82,127.70,127.79,327437
2015-03-18 15:20:00,127.79,127.80,127.70,127.74,303618
2015-03-18 15:25:00,127.74,127.78,127.62,127.70,340865
2015-03-18 15:30:00,127.69,127.71,127.50,127.51,394243
2015-03-18 15:35:00,127.51,127.52,127.40,127.41,343102
2015-03-18 15:40:00,127.42,127.52,127.36,127.49,246487
2015-03-18 15:45:00,127.48,127.62,127.47,127.47,270707
2015-03-18 15:50:00,127.46,127.48,127.15,127.17,537270
2015-03-18 15:55:00,127.18,127.23,127.10,127.17,355392
2015-03-18 16:00:00,127.17,127.30,127.16,127.22,327659
2015-03-18 16:05:00,127.23,127.28,127.11,127.24,218275
2015-03-18 16:10:00,127.24,127.27,127.14,127.18,200279
2015-03-18 16:15:00,127.18,127.18,127.05,127.14,258341
2015-03-18 16:20:00,127.16,127.19,126.88,126.94,392576
2015-03-18 16:25:00,126.94,126.95,126.78,126.84,476971
2015-03-18 16:30:00,126.85,126.98,126.85,126.91,223666
2015-03-18 16:35:00,126.91,127.00,126.88,126.99,244351
2015-03-18 16:40:00,126.99,127.12,126.97,127.09,219723
2015-03-18 16:45:00,127.09,127.12,126.93,127.00,255241
2015-03-18 16:50:00,127.00,127.03,126.89,126.90,296174
2015-03-18 16:55:00,126.90,126.98,126.89,126.98,121384
2015-03-18 17:00:00,126.98,126.98,126.75,126.77,315365
2015-03-18 17:05:00,126.76,126.78,126.64,126.70,404295
2015-03-18 17:10:00,126.71,126.76,126.53,126.63,313032
2015-03-18 17:15:00,126.64,126.69,126.53,126.59,227539
2015-03-18 17:20:00,126.59,126.73,126.53,126.68,252970
2015-03-18 17:25:00,126.69,126.78,126.65,126.72,279750
2015-03-18 17:30:00,126.72,126.77,126.63,126.68,265739
2015-03-18 17:35:00,126.67,126.73,126.60,126.66,186247
2015-03-18 17:40:00,126.65,126.69,126.37,126.45,437602
2015-03-18 17:45:00,126.46,126.55,126.45,126.53,319962
2015-03-18 17:50:00,126.53,126.72,126.50,126.69,341661
2015-03-18 17:55:00,126.69,126.86,126.68,126.85,306534
2015-03-18 18:00:00,126.85,127.20,126.79,127.13,519342
2015-03-18 18:05:00,127.09,128.10,126.91,127.63,2334261
2015-03-18 18:10:00,127.63,128.14,127.35,127.91,1553180
2015-03-18 18:15:00,127.92,128.20,127.72,128.19,1133955
2015-03-18 18:20:00,128.19,128.40,128.16,128.34,1482669
2015-03-18 18:25:00,128.35,128.37,128.01,128.08,1019957
2015-03-18 18:30:00,128.08,128.25,127.92,128.22,1048032
2015-03-18 18:35:00,128.24,128.58,128.17,128.42,1271825
2015-03-18 18:40:00,128.41,128.54,128.35,128.41,687375
2015-03-18 18:45:00,128.41,128.52,128.33,128.36,859273
2015-03-18 18:50:00,128.37,128.45,128.13,128.19,806780
2015-03-18 18:55:00,128.19,128.43,128.07,128.41,912827
2015-03-18 19:00:00,128.41,128.49,128.31,128.37,610914
2015-03-18 19:05:00,128.37,128.75,128.29,128.72,1179570
2015-03-18 19:10:00,128.72,128.85,128.65,128.83,895279
2015-03-18 19:15:00,128.83,129.02,128.80,128.96,1217478
2015-03-18 19:20:00,128.96,129.16,128.91,129.10,1170421
2015-03-18 19:25:00,129.11,129.13,128.93,129.05,799733
2015-03-18 19:30:00,129.05,129.06,128.83,128.84,677658
2015-03-18 19:35:00,128.92,128.97,128.78,128.84,358583
2015-03-18 19:40:00,128.85,128.95,128.63,128.74,870575
2015-03-18 19:45:00,128.73,128.84,128.70,128.82,683257
2015-03-18 19:50:00,128.81,128.82,128.45,128.47,1017087
2015-03-18 19:55:00,128.47,128.63,128.39,128.58,1112927
2015-03-18 20:00:00,128.57,128.62,128.43,128.50,12031245
2015-03-19 13:30:00,128.75,128.83,128.72,128.78,471241
2015-03-19 13:35:00,128.78,129.25,128.50,129.13,1959205
2015-03-19 13:40:00,129.15,129.15,128.71,128.97,1141975
2015-03-19 13:45:00,128.99,129.10,128.65,128.73,1059362
2015-03-19 13:50:00,128.73,128.80,128.41,128.63,1202243
2015-03-19 13:55:00,128.61,128.80,128.48,128.60,931875
2015-03-19 14:00:00,128.59,128.67,128.30,128.53,790645
2015-03-19 14:05:00,128.53,128.55,128.28,128.46,651543
2015-03-19 14:10:00,128.47,128.48,128.11,128.13,784147
2015-03-19 14:15:00,128.13,128.47,128.06,128.45,944872
2015-03-19 14:20:00,128.45,128.61,128.40,128.47,737744
2015-03-19 14:25:00,128.48,128.63,128.37,128.42,646245
2015-03-19 14:30:00,128.43,128.46,128.16,128.27,596336
2015-03-19 14:35:00,128.27,128.35,128.15,128.29,443479
2015-03-19 14:40:00,128.28,128.34,128.18,128.30,428644
2015-03-19 14:45:00,128.30,128.43,128.25,128.33,504693
2015-03-19 14:50:00,128.34,128.41,128.12,128.16,452364
2015-03-19 14:55:00,128.16,128.30,128.13,128.19,469863
2015-03-19 15:00:00,128.18,128.38,128.12,128.36,404588
2015-03-19 15:05:00,128.35,128.43,128.26,128.41,405680
2015-03-19 15:10:00,128.41,128.49,128.14,128.15,431082
2015-03-19 15:15:00,128.15,128.26,128.03,128.11,490776
2015-03-19 15:20:00,128.11,128.23,128.07,128.09,392330
2015-03-19 15:25:00,128.10,128.23,128.01,128.02,392495
2015-03-19 15:30:00,128.03,128.16,128.01,128.06,366974
2015-03-19 15:35:00,128.06,128.08,127.82,127.86,921525
2015-03-19 15:40:00,127.87,127.98,127.83,127.98,461214
2015-03-19 15:45:00,127.98,128.10,127.92,128.04,482936
2015-03-19 15:50:00,128.03,128.19,127.99,128.09,404069
2015-03-19 15:55:00,128.09,128.14,127.98,128.08,389182
2015-03-19 16:00:00,128.08,128.27,128.06,128.18,358174
2015-03-19 16:05:00,128.18,128.22,128.04,128.07,289093
2015-03-19 16:10:00,128.08,128.21,128.02,128.02,321842
2015-03-19 16:15:00,128.02,128.07,127.97,128.05,260473
2015-03-19 16:20:00,128.04,128.12,127.88,127.97,382166
2015-03-19 16:25:00,127.97,128.07,127.93,127.99,257968
2015-03-19 16:30:00,128.00,128.06,128.00,128.01,240643
2015-03-19 16:35:00,128.01,128.02,127.91,127.92,200391
2015-03-19 16:40:00,127.91,127.95,127.83,127.86,240538
2015-03-19 16:45:00,127.86,127.89,127.82,127.84,257676
2015-03-19 16:50:00,127.83,127.90,127.73,127.76,401588
2015-03-19 16:55:00,127.77,127.80,127.62,127.65,363274
2015-03-19 17:00:00,127.64,127.65,127.50,127.50,561114
2015-03-19 17:05:00,127.50,127.55,127.40,127.49,634731
2015-03-19 17:10:00,127.50,127.60,127.49,127.53,416432
2015-03-19 17:15:00,127.53,127.67,127.52,127.60,301438
2015-03-19 17:20:00,127.61,127.88,127.59,127.85,520226
2015-03-19 17:25:00,127.85,127.95,127.81,127.88,366664
2015-03-19 17:30:00,127.89,128.10,127.86,128.03,371038
2015-03-19 17:35:00,128.03,128.19,128.03,128.15,420320
2015-03-19 17:40:00,128.15,128.16,127.87,127.89,373036
2015-03-19 17:45:00,127.89,128.02,127.82,127.90,245917
2015-03-19 17:50:00,127.91,127.92,127.72,127.91,231154
2015-03-19 17:55:00,127.90,127.93,127.77,127.80,196692
2015-03-19 18:00:00,127.79,127.81,127.58,127.69,306747
2015-03-19 18:05:00,127.69,127.80,127.66,127.78,193367
2015-03-19 18:10:00,127.78,127.92,127.78,127.91,302549
2015-03-19 18:15:00,127.92,128.01,127.85,127.88,312284
2015-03-19 18:20:00,127.88,127.98,127.77,127.89,296688
2015-03-19 18:25:00,127.88,127.89,127.76,127.84,199753
2015-03-19 18:30:00,127.83,127.89,127.81,127.87,139881
2015-03-19 18:35:00,127.87,127.99,127.85,127.93,335728
2015-03-19 18:40:00,127.94,128.04,127.88,128.03,247435
2015-03-19 18:45:00,128.04,128.14,128.02,128.04,264128
2015-03-19 18:50:00,128.04,128.16,127.98,128.12,246755
2015-03-19 18:55:00,128.12,128.17,128.05,128.08,320674
2015-03-19 19:00:00,128.09,128.19,128.03,128.18,350557
2015-03-19 19:05:00,128.18,128.20,128.09,128.16,305956
2015-03-19 19:10:00,128.17,128.25,128.13,128.17,508666
2015-03-19 19:15:00,128.16,128.23,127.91,128.03,512408
2015-03-19 19:20:00,128.03,128.08,127.81,127.84,310126
2015-03-19 19:25:00,127.85,127.85,127.66,127.74,439975
2015-03-19 19:30:00,127.76,127.90,127.75,127.84,379680
2015-03-19 19:35:00,127.84,127.99,127.77,127.95,533285
2015-03-19 19:40:00,127.94,127.96,127.79,127.88,370792
2015-03-19 19:45:00,127.88,127.91,127.65,127.67,503641
2015-03-19 19:50:00,127.67,127.79,127.60,127.66,552256
2015-03-19 19:55:00,127.66,127.73,127.43,127.57,1075972
2015-03-19 20:00:00,127.58,127.61,127.45,127.50,5249796
2015-03-20 13:30:00,128.25,128.30,128.24,128.29,8547694
2015-03-20 13:35:00,128.28,128.40,128.00,128.21,1027243
2015-03-20 13:40:00,128.20,128.29,127.72,127.85,1085390
2015-03-20 13:45:00,127.86,127.97,127.65,127.82,659283
2015-03-20 13:50:00,127.82,128.14,127.76,127.77,609988
2015-03-20 13:55:00,127.78,127.99,127.77,127.91,402164
2015-03-20 14:00:00,127.90,128.07,127.80,127.97,501508
2015-03-20 14:05:00,127.96,128.01,127.86,127.95,367752
2015-03-20 14:10:00,127.95,128.00,127.80,127.80,556261
2015-03-20 14:15:00,127.80,127.86,127.73,127.76,504769
2015-03-20 14:20:00,127.75,127.93,127.72,127.87,429464
2015-03-20 14:25:00,127.87,127.91,127.78,127.83,242198
2015-03-20 14:30:00,127.84,127.86,127.71,127.85,439932
2015-03-20 14:35:00,127.85,128.00,127.83,127.95,609753
2015-03-20 14:40:00,127.95,128.02,127.79,127.81,523694
2015-03-20 14:45:00,127.82,127.89,127.77,127.82,307557
2015-03-20 14:50:00,127.83,127.93,127.76,127.82,375110
2015-03-20 14:55:00,127.81,127.88,127.80,127.82,215499
2015-03-20 15:00:00,127.81,127.85,127.72,127.77,450081
2015-03-20 15:05:00,127.78,127.88,127.75,127.84,350071
2015-03-20 15:10:00,127.83,127.86,127.77,127.84,255807
2015-03-20 15:15:00,127.83,127.94,127.82,127.89,359350
2015-03-20 15:20:00,127.89,128.00,127.84,127.84,237289
2015-03-20 15:25:00,127.85,127.95,127.81,127.94,181582
2015-03-20 15:30:00,127.95,128.00,127.89,127.93,319256
2015-03-20 15:35:00,127.93,128.00,127.87,127.89,245016
2015-03-20 15:40:00,127.89,127.91,127.82,127.87,225494
2015-03-20 15:45:00,127.85,127.86,127.76,127.78,261043
2015-03-20 15:50:00,127.78,127.82,127.75,127.78,264578
2015-03-20 15:55:00,127.78,127.85,127.73,127.73,220016
2015-03-20 16:00:00,127.73,127.77,127.56,127.59,507586
2015-03-20 16:05:00,127.59,127.71,127.59,127.69,272787
2015-03-20 16:10:00,127.69,127.73,127.66,127.71,290039
2015-03-20 16:15:00,127.71,127.81,127.69,127.74,286324
2015-03-20 16:20:00,127.73,127.81,127.73,127.81,115311
2015-03-20 16:25:00,127.78,127.79,127.72,127.76,80795
2015-03-20 16:30:00,127.76,127.77,127.68,127.68,26316
2015-03-20 16:35:00,127.70,127.79,127.69,127.72,25191
2015-03-20 16:40:00,127.69,127.76,127.67,127.68,31222
2015-03-20 16:45:00,127.68,127.82,127.68,127.79,72315
2015-03-20 16:50:00,127.78,127.80,127.68,127.68,59896
2015-03-20 16:55:00,127.72,127.83,127.66,127.81,44749
2015-03-20 17:00:00,127.80,127.83,127.70,127.73,71997
2015-03-20 17:05:00,127.78,127.96,127.76,127.94,71787
2015-03-20 17:10:00,127.95,127.95,127.84,127.90,63956
2015-03-20 17:15:00,127.89,127.90,127.81,127.86,48341
2015-03-20 17:20:00,127.86,128.00,127.86,127.99,159568
2015-03-20 17:25:00,127.99,128.04,127.95,127.97,98351
2015-03-20 17:30:00,127.99,128.00,127.95,127.98,83444
2015-03-20 17:35:00,128.00,128.13,128.00,128.02,228843
2015-03-20 17:40:00,128.03,128.06,128.01,128.05,19953
2015-03-20 17:45:00,128.03,128.06,127.98,128.03,126347
2015-03-20 17:50:00,128.02,128.05,127.98,128.01,157056
2015-03-20 17:55:00,128.01,128.03,127.92,127.92,247369
2015-03-20 18:00:00,127.92,127.98,127.91,127.95,197872
2015-03-20 18:05:00,127.94,127.99,127.93,127.99,144783
2015-03-20 18:10:00,127.98,128.03,127.94,127.95,255920
2015-03-20 18:15:00,127.95,127.95,127.80,127.83,298695
2015-03-20 18:20:00,127.84,127.87,127.81,127.85,222465
2015-03-20 18:25:00,127.85,127.91,127.83,127.88,207281
2015-03-20 18:30:00,127.89,127.91,127.80,127.90,249274
2015-03-20 18:35:00,127.90,127.96,127.85,127.95,215130
2015-03-20 18:40:00,127.95,128.06,127.95,128.01,347567
2015-03-20 18:45:00,128.01,128.07,127.98,128.06,277316
2015-03-20 18:50:00,128.06,128.06,127.96,128.02,296439
2015-03-20 18:55:00,128.03,128.04,127.98,128.00,245197
2015-03-20 19:00:00,128.00,128.09,127.99,128.08,333353
2015-03-20 19:05:00,128.09,128.12,128.02,128.04,398442
2015-03-20 19:10:00,128.05,128.10,128.02,128.04,257924
2015-03-20 19:15:00,128.03,128.10,127.99,127.99,281738
2015-03-20 19:20:00,128.00,128.02,127.82,127.86,375019
2015-03-20 19:25:00,127.86,127.90,127.72,127.83,646880
2015-03-20 19:30:00,127.84,127.84,127.70,127.79,364618
2015-03-20 19:35:00,127.79,127.90,127.76,127.83,339518
2015-03-20 19:40:00,127.84,127.84,127.69,127.83,540961
2015-03-20 19:45:00,127.83,127.87,127.72,127.80,467911
2015-03-20 19:50:00,127.81,127.82,127.13,127.60,1088453
2015-03-20 19:55:00,127.60,127.63,126.96,126.97,4449164
2015-03-20 20:00:00,126.97,127.03,125.16,126.06,19467518
2015-03-23 13:30:00,127.12,127.12,126.95,127.07,396814
2015-03-23 13:35:00,127.09,127.09,126.64,126.80,1225058
2015-03-23 13:40:00,126.82,126.88,126.52,126.86,829146
2015-03-23 13:45:00,126.86,127.20,126.86,127.03,1147107
2015-03-23 13:50:00,127.03,127.03,126.68,126.81,840016
2015-03-23 13:55:00,126.82,126.84,126.63,126.81,659222
2015-03-23 14:00:00,126.81,126.83,126.55,126.65,656549
2015-03-23 14:05:00,126.66,126.79,126.53,126.76,542061
2015-03-23 14:10:00,126.75,126.95,126.73,126.91,530251
2015-03-23 14:15:00,126.91,127.14,126.87,127.13,739234
2015-03-23 14:20:00,127.14,127.25,126.98,127.23,576803
2015-03-23 14:25:00,127.23,127.39,127.23,127.37,531948
2015-03-23 14:30:00,127.34,127.34,127.14,127.22,474199
2015-03-23 14:35:00,127.22,127.26,127.11,127.20,434163
2015-03-23 14:40:00,127.19,127.25,127.05,127.21,353243
2015-03-23 14:45:00,127.21,127.39,127.10,127.38,425614
2015-03-23 14:50:00,127.37,127.45,127.20,127.32,365927
2015-03-23 14:55:00,127.32,127.40,127.24,127.31,280172
2015-03-23 15:00:00,127.33,127.36,127.23,127.25,285804
2015-03-23 15:05:00,127.26,127.27,126.71,127.03,1005605
2015-03-23 15:10:00,127.02,127.05,126.88,126.98,287701
2015-03-23 15:15:00,126.98,127.00,126.82,126.95,376310
2015-03-23 15:20:00,126.95,127.02,126.90,126.97,232257
2015-03-23 15:25:00,126.97,127.15,126.97,127.07,317233
2015-03-23 15:30:00,127.07,127.10,126.93,126.97,235575
2015-03-23 15:35:00,126.97,127.14,126.97,127.08,205311
2015-03-23 15:40:00,127.08,127.19,127.05,127.18,240788
2015-03-23 15:45:00,127.18,127.23,127.14,127.17,410328
2015-03-23 15:50:00,127.17,127.21,127.03,127.21,259496
2015-03-23 15:55:00,127.21,127.30,127.18,127.25,280366
2015-03-23 16:00:00,127.25,127.34,127.22,127.25,243046
2015-03-23 16:05:00,127.24,127.27,127.15,127.26,318192
2015-03-23 16:10:00,127.27,127.32,127.22,127.28,230071
2015-03-23 16:15:00,127.28,127.30,127.18,127.24,171894
2015-03-23 16:20:00,127.23,127.25,127.11,127.19,223248
2015-03-23 16:25:00,127.17,127.20,127.12,127.20,55384
2015-03-23 16:30:00,127.19,127.26,127.12,127.25,191917
2015-03-23 16:35:00,127.25,127.42,127.20,127.41,324947
2015-03-23 16:40:00,127.42,127.45,127.32,127.35,274381
2015-03-23 16:45:00,127.34,127.49,127.34,127.46,265222
2015-03-23 16:50:00,127.46,127.49,127.44,127.45,181435
2015-03-23 16:55:00,127.46,127.48,127.38,127.43,308822
2015-03-23 17:00:00,127.43,127.45,127.40,127.44,134992
2015-03-23 17:05:00,127.43,127.45,127.35,127.41,211871
2015-03-23 17:10:00,127.40,127.49,127.36,127.48,226813
2015-03-23 17:15:00,127.49,127.50,127.44,127.50,302176
2015-03-23 17:20:00,127.49,127.50,127.42,127.50,215667
2015-03-23 17:25:00,127.49,127.67,127.49,127.67,429378
2015-03-23 17:30:00,127.67,127.69,127.58,127.60,303420
2015-03-23 17:35:00,127.59,127.62,127.56,127.59,209878
2015-03-23 17:40:00,127.60,127.64,127.54,127.63,300407
2015-03-23 17:45:00,127.64,127.74,127.63,127.66,289867
2015-03-23 17:50:00,127.67,127.69,127.57,127.58,221019
2015-03-23 17:55:00,127.57,127.58,127.51,127.55,190427
2015-03-23 18:00:00,127.55,127.68,127.55,127.62,221225
2015-03-23 18:05:00,127.61,127.70,127.58,127.68,205900
2015-03-23 18:10:00,127.69,127.76,127.69,127.75,315704
2015-03-23 18:15:00,127.74,127.85,127.70,127.85,318462
2015-03-23 18:20:00,127.84,127.84,127.69,127.74,290024
2015-03-23 18:25:00,127.73,127.82,127.72,127.76,182937
2015-03-23 18:30:00,127.76,127.81,127.72,127.74,178385
2015-03-23 18:35:00,127.73,127.76,127.67,127.72,250796
2015-03-23 18:40:00,127.73,127.80,127.69,127.76,213346
